county,date,aqi_mean,aqi_max,pm25_mean,pm25_max,observation_count,temperature_2m_mean,temperature_2m_max,temperature_2m_min,precipitation_sum,wind_speed_10m_max,fire_event_count_radius,smoke_present,min_fire_distance_km,fire_radius_km,aqi_lag_1,aqi_lag_2,aqi_lag_3,aqi_roll3_mean,aqi_roll7_mean,target_next_day_aqi,target_next_day_exceedance
Merced,2021-07-09,51.958333333333336,56.0,,,24.0,35.25,44.6,25.9,0.0,19.0,0.0,0.0,1500.0,150.0,43.16666666666666,31.95833333333333,31.95833333333333,35.69444444444439,39.607142857142854,37.29166666666666,0.0
Merced,2021-07-10,37.29166666666666,56.0,,,24.0,36.400000000000006,46.7,26.1,0.0,22.0,0.0,0.0,1500.0,150.0,51.958333333333336,43.16666666666666,31.95833333333333,42.361111111111065,40.339285714285715,32.875,0.0
Merced,2021-07-11,32.875,55.0,,,24.0,36.25,45.5,27.0,0.0,19.4,0.0,0.0,1500.0,150.0,37.29166666666666,51.958333333333336,43.16666666666666,44.138888888888836,40.351190476190474,48.125,0.0
Merced,2021-07-12,48.125,64.0,,,24.0,31.35,41.5,21.2,0.0,23.1,0.0,0.0,1500.0,150.0,32.875,37.29166666666666,51.958333333333336,40.708333333333286,39.97023809523809,52.0,0.0
Merced,2021-07-13,52.0,65.0,,,24.0,28.6,39.5,17.7,0.0,21.5,0.0,0.0,1500.0,150.0,48.125,32.875,37.29166666666666,39.43055555555551,39.61904761904761,45.04166666666666,0.0
Merced,2021-07-14,45.04166666666666,60.0,,,24.0,26.6,36.2,17.0,0.0,22.7,0.0,0.0,1500.0,150.0,52.0,48.125,32.875,44.333333333333286,42.482142857142854,46.708333333333336,0.0
Merced,2021-07-15,46.708333333333336,56.0,,,24.0,25.7,34.5,16.9,0.0,22.3,0.0,0.0,1500.0,150.0,45.04166666666666,52.0,48.125,48.388888888888836,44.351190476190474,38.583333333333336,0.0
Merced,2021-07-16,38.583333333333336,56.0,,,24.0,25.700000000000003,35.6,15.8,0.0,20.9,0.0,0.0,1500.0,150.0,46.708333333333336,45.04166666666666,52.0,47.91666666666662,44.857142857142854,47.91666666666666,0.0
Merced,2021-07-17,47.91666666666666,62.0,,,24.0,28.35,39.1,17.6,0.0,16.8,0.0,0.0,1500.0,150.0,38.583333333333336,46.708333333333336,45.04166666666666,43.4444444444444,42.94642857142857,46.708333333333336,0.0
Merced,2021-07-18,46.708333333333336,58.0,,,24.0,30.8,40.8,20.8,0.0,18.8,0.0,0.0,1500.0,150.0,47.91666666666666,38.583333333333336,46.708333333333336,44.402777777777736,44.464285714285715,39.79166666666666,0.0
Merced,2021-07-19,39.79166666666666,55.0,,,24.0,31.45,39.8,23.1,0.0,21.4,0.0,0.0,1500.0,150.0,46.708333333333336,47.91666666666666,38.583333333333336,44.402777777777736,46.44047619047619,39.375,0.0
Merced,2021-07-20,39.375,57.0,,,24.0,29.8,39.1,20.5,0.0,22.0,0.0,0.0,1500.0,150.0,39.79166666666666,46.708333333333336,47.91666666666666,44.80555555555551,45.25,31.45833333333333,0.0
Merced,2021-07-21,31.45833333333333,51.0,,,24.0,28.55,38.9,18.2,0.0,22.0,0.0,0.0,1500.0,150.0,39.375,39.79166666666666,46.708333333333336,41.958333333333286,43.44642857142857,41.54166666666666,0.0
Merced,2021-07-22,41.54166666666666,56.0,,,24.0,28.75,38.8,18.7,0.0,19.7,0.0,0.0,1500.0,150.0,31.45833333333333,39.375,39.79166666666666,36.87499999999995,41.50595238095239,48.25,0.0
Merced,2021-07-23,48.25,60.0,,,24.0,29.35,40.0,18.7,0.0,19.8,0.0,0.0,1500.0,150.0,41.54166666666666,31.45833333333333,39.375,37.458333333333286,40.767857142857146,52.16666666666666,0.0
Merced,2021-07-24,52.16666666666666,59.0,,,24.0,30.1,40.2,20.0,0.0,19.4,0.0,0.0,1500.0,150.0,48.25,41.54166666666666,31.45833333333333,40.41666666666662,42.14880952380952,38.79166666666666,0.0
Merced,2021-07-25,38.79166666666666,55.0,,,24.0,30.0,40.0,20.0,0.0,19.4,0.0,0.0,1500.0,150.0,52.16666666666666,48.25,41.54166666666666,47.3194444444444,42.75595238095237,35.208333333333336,0.0
Merced,2021-07-26,35.208333333333336,54.0,,,24.0,29.1,38.2,20.0,0.0,22.2,0.0,0.0,1500.0,150.0,38.79166666666666,52.16666666666666,48.25,46.402777777777736,41.625,34.208333333333336,0.0
Merced,2021-07-27,34.208333333333336,58.0,,,24.0,30.3,39.8,20.8,0.1,19.9,0.0,0.0,1500.0,150.0,35.208333333333336,38.79166666666666,52.16666666666666,42.05555555555551,40.97023809523809,54.375,0.0
Merced,2021-07-28,54.375,105.0,,,24.0,31.6,40.7,22.5,0.0,19.7,0.0,0.0,1500.0,150.0,34.208333333333336,35.208333333333336,38.79166666666666,36.0694444444444,40.232142857142854,-13.357142857142858,0.0
Merced,2021-07-29,-13.357142857142858,102.0,,,14.0,31.55,42.0,21.1,0.0,20.7,0.0,0.0,1500.0,150.0,54.375,34.208333333333336,35.208333333333336,41.26388888888885,43.50595238095237,47.583333333333336,0.0
Merced,2021-07-30,47.583333333333336,59.0,,,24.0,31.85,41.2,22.5,0.0,19.8,0.0,0.0,1500.0,150.0,-13.357142857142858,54.375,34.208333333333336,25.07539682539678,35.663265306122454,42.5,0.0
Merced,2021-07-31,42.5,58.0,,,24.0,30.45,40.5,20.4,0.0,23.0,0.0,0.0,1500.0,150.0,47.583333333333336,-13.357142857142858,54.375,29.53373015873012,35.56802721088435,35.916666666666664,0.0
Merced,2021-08-01,35.916666666666664,53.0,,,24.0,29.65,38.8,20.5,0.0,21.7,0.0,0.0,1500.0,150.0,42.5,47.583333333333336,-13.357142857142858,25.575396825396783,34.18707482993197,57.458333333333336,0.0
Merced,2021-08-02,57.458333333333336,126.0,,,24.0,28.1,38.2,18.0,0.0,22.7,0.0,0.0,1500.0,150.0,35.916666666666664,42.5,47.583333333333336,41.999999999999964,33.77636054421769,75.66666666666667,0.0
Merced,2021-08-03,75.66666666666667,141.0,,,24.0,30.0,40.8,19.2,0.0,13.7,0.0,0.0,1500.0,150.0,57.458333333333336,35.916666666666664,42.5,45.29166666666663,36.95493197278912,48.04166666666666,0.0
Merced,2021-08-04,48.04166666666666,62.0,,,24.0,30.35,39.7,21.0,0.0,17.7,0.0,0.0,1500.0,150.0,75.66666666666667,57.458333333333336,35.916666666666664,56.34722222222218,42.87755102040817,45.66666666666666,0.0
Merced,2021-08-05,45.66666666666666,60.0,,,24.0,27.55,37.8,17.3,0.0,20.8,0.0,0.0,1500.0,150.0,48.04166666666666,75.66666666666667,57.458333333333336,60.38888888888885,41.972789115646265,46.29166666666666,0.0
Merced,2021-08-06,46.29166666666666,57.0,,,24.0,28.1,39.3,16.9,0.0,18.3,0.0,0.0,1500.0,150.0,45.66666666666666,48.04166666666666,75.66666666666667,56.458333333333286,50.404761904761905,91.25,0.0
Merced,2021-08-07,91.25,130.0,,,24.0,30.450000000000003,39.7,21.2,0.0,16.6,0.0,0.0,1500.0,150.0,46.29166666666666,45.66666666666666,48.04166666666666,46.66666666666661,50.220238095238095,88.625,0.0
Merced,2021-08-08,88.625,142.0,,,24.0,28.9,38.0,19.8,0.0,18.6,0.0,0.0,1500.0,150.0,91.25,46.29166666666666,45.66666666666666,61.0694444444444,57.18452380952381,49.208333333333336,0.0
Merced,2021-08-09,49.208333333333336,61.0,,,24.0,28.6,38.3,18.9,0.0,19.8,0.0,0.0,1500.0,150.0,88.625,91.25,46.29166666666666,75.38888888888884,64.71428571428571,42.833333333333336,0.0
Merced,2021-08-10,42.833333333333336,63.0,,,24.0,30.4,40.4,20.4,0.0,18.8,0.0,0.0,1500.0,150.0,49.208333333333336,88.625,91.25,76.36111111111107,63.535714285714285,39.25,0.0
Merced,2021-08-11,39.25,56.0,,,24.0,32.15,41.5,22.8,0.0,18.5,0.0,0.0,1500.0,150.0,42.833333333333336,49.208333333333336,88.625,60.22222222222218,58.84523809523809,33.458333333333336,0.0
Merced,2021-08-12,33.458333333333336,52.0,,,24.0,31.65,40.8,22.5,0.0,19.1,0.0,0.0,1500.0,150.0,39.25,42.833333333333336,49.208333333333336,43.76388888888885,57.589285714285715,37.91666666666666,0.0
Merced,2021-08-13,37.91666666666666,62.0,,,24.0,31.05,39.8,22.3,0.0,22.2,0.0,0.0,1500.0,150.0,33.458333333333336,39.25,42.833333333333336,38.51388888888885,55.845238095238095,54.083333333333336,0.0
Merced,2021-08-14,54.083333333333336,80.0,,,24.0,31.35,40.7,22.0,0.0,21.0,0.0,0.0,1500.0,150.0,37.91666666666666,33.458333333333336,39.25,36.87499999999995,54.64880952380952,71.125,0.0
Merced,2021-08-15,71.125,81.0,,,24.0,31.65,42.0,21.3,0.0,18.1,0.0,0.0,1500.0,150.0,54.083333333333336,37.91666666666666,33.458333333333336,41.8194444444444,49.339285714285715,89.25,0.0
Merced,2021-08-16,89.25,108.0,,,24.0,32.6,43.0,22.2,0.0,18.5,0.0,0.0,1500.0,150.0,71.125,54.083333333333336,37.91666666666666,54.37499999999995,46.839285714285715,54.833333333333336,0.0
Merced,2021-08-17,54.833333333333336,96.0,,,24.0,29.75,39.5,20.0,0.0,22.1,0.0,0.0,1500.0,150.0,89.25,71.125,54.083333333333336,71.48611111111107,52.55952380952381,69.375,0.0
Merced,2021-08-18,69.375,175.0,,,24.0,24.9,34.3,15.5,0.0,24.4,0.0,0.0,1500.0,150.0,54.833333333333336,89.25,71.125,71.73611111111107,54.273809523809526,128.95833333333334,1.0
Merced,2021-08-19,128.95833333333334,191.0,,,24.0,25.65,34.4,16.9,0.0,19.9,0.0,0.0,1500.0,150.0,69.375,54.833333333333336,89.25,71.15277777777773,58.577380952380956,94.83333333333331,0.0
Merced,2021-08-20,94.83333333333331,132.0,,,24.0,26.7,35.4,18.0,0.0,19.1,0.0,0.0,1500.0,150.0,128.95833333333334,69.375,54.833333333333336,84.38888888888886,72.22023809523809,100.125,1.0
Merced,2021-08-21,100.125,133.0,,,24.0,24.950000000000003,32.1,17.8,0.0,22.4,0.0,0.0,1500.0,150.0,94.83333333333331,128.95833333333334,69.375,97.72222222222217,80.35119047619048,58.25,0.0
Merced,2021-08-22,58.25,95.0,,,24.0,23.950000000000003,32.7,15.2,0.0,22.0,0.0,0.0,1500.0,150.0,100.125,94.83333333333331,128.95833333333334,107.97222222222217,86.92857142857143,67.25,0.0
Merced,2021-08-23,67.25,77.0,,,24.0,25.1,33.6,16.6,0.0,17.9,0.0,0.0,1500.0,150.0,58.25,100.125,94.83333333333331,84.40277777777773,85.08928571428571,67.125,0.0
Merced,2021-08-24,67.125,79.0,,,24.0,25.25,34.0,16.5,0.0,19.5,0.0,0.0,1500.0,150.0,67.25,58.25,100.125,75.20833333333329,81.94642857142857,63.25,0.0
Merced,2021-08-25,63.25,78.0,,,24.0,26.0,35.4,16.6,0.0,19.4,0.0,0.0,1500.0,150.0,67.125,67.25,58.25,64.20833333333329,83.70238095238096,61.125,0.0
Merced,2021-08-26,61.125,69.0,,,24.0,27.0,37.0,17.0,0.0,16.1,0.0,0.0,1500.0,150.0,63.25,67.125,67.25,65.87499999999996,82.82738095238096,54.833333333333336,0.0
Merced,2021-10-01,54.833333333333336,91.0,,,24.0,24.35,33.8,14.9,0.0,8.2,0.0,0.0,1500.0,150.0,61.125,63.25,67.125,63.833333333333286,73.13690476190477,62.5,0.0
Merced,2021-10-02,62.5,99.0,,,24.0,24.1,34.5,13.7,0.0,9.4,0.0,0.0,1500.0,150.0,54.833333333333336,61.125,63.25,59.736111111111065,67.42261904761905,101.04166666666669,1.0
Merced,2021-10-03,101.04166666666669,171.0,,,24.0,24.8,35.0,14.6,0.0,9.4,0.0,0.0,1500.0,150.0,62.5,54.833333333333336,61.125,59.486111111111065,62.04761904761905,145.04166666666666,1.0
Merced,2021-10-04,145.04166666666666,179.0,,,24.0,24.95,35.5,14.4,0.0,10.0,0.0,0.0,1500.0,150.0,101.04166666666669,62.5,54.833333333333336,72.79166666666663,68.16071428571429,149.20833333333334,1.0
Merced,2021-10-05,149.20833333333334,173.0,,,24.0,26.3,33.8,18.8,0.0,20.2,0.0,0.0,1500.0,150.0,145.04166666666666,101.04166666666669,62.5,102.86111111111107,79.27380952380952,25.875,0.0
Merced,2021-10-06,25.875,68.0,,,24.0,22.65,29.4,15.9,0.0,17.7,0.0,0.0,1500.0,150.0,149.20833333333334,145.04166666666666,101.04166666666669,131.76388888888883,91.0,28.666666666666668,0.0
Merced,2021-10-07,28.666666666666668,53.0,,,24.0,19.5,24.7,14.3,0.0,15.1,0.0,0.0,1500.0,150.0,25.875,149.20833333333334,145.04166666666666,106.7083333333333,85.66071428571429,26.25,0.0
Merced,2021-10-08,26.25,42.0,,,24.0,18.2,23.5,12.9,0.1,21.7,0.0,0.0,1500.0,150.0,28.666666666666668,25.875,149.20833333333334,67.91666666666661,81.02380952380952,14.333333333333334,0.0
Merced,2021-10-09,14.333333333333334,28.0,,,24.0,16.6,23.3,9.9,0.0,17.1,0.0,0.0,1500.0,150.0,26.25,28.666666666666668,25.875,26.93055555555551,76.94047619047619,31.45833333333333,0.0
Merced,2021-10-10,31.45833333333333,52.0,,,24.0,18.35,26.6,10.1,0.0,11.8,0.0,0.0,1500.0,150.0,14.333333333333334,26.25,28.666666666666668,23.083333333333286,70.05952380952381,44.458333333333336,0.0
Merced,2021-10-11,44.458333333333336,80.0,,,24.0,19.65,25.4,13.9,0.0,39.0,0.0,0.0,1500.0,150.0,31.45833333333333,14.333333333333334,26.25,24.01388888888884,60.11904761904761,30.20833333333333,0.0
Merced,2021-10-12,30.20833333333333,75.0,,,24.0,16.299999999999997,21.4,11.2,0.0,36.7,0.0,0.0,1500.0,150.0,44.458333333333336,31.45833333333333,14.333333333333334,30.083333333333286,45.75,27.95833333333333,0.0
Merced,2021-10-13,27.95833333333333,61.0,,,24.0,14.1,22.2,6.0,0.0,14.3,0.0,0.0,1500.0,150.0,30.20833333333333,44.458333333333336,31.45833333333333,35.37499999999995,28.75,35.208333333333336,0.0
Merced,2021-10-14,35.208333333333336,57.0,,,24.0,17.3,24.2,10.4,0.0,15.2,0.0,0.0,1500.0,150.0,27.95833333333333,30.20833333333333,44.458333333333336,34.208333333333286,29.047619047619044,35.5,0.0
Merced,2021-10-15,35.5,60.0,,,24.0,18.3,28.5,8.1,0.0,8.2,0.0,0.0,1500.0,150.0,35.208333333333336,27.95833333333333,30.20833333333333,31.124999999999954,29.982142857142858,52.708333333333336,0.0
Merced,2021-10-16,52.708333333333336,64.0,,,24.0,19.7,30.3,9.1,0.0,10.1,0.0,0.0,1500.0,150.0,35.5,35.208333333333336,27.95833333333333,32.888888888888836,31.303571428571427,48.583333333333336,0.0
Merced,2021-10-17,48.583333333333336,69.0,,,24.0,19.6,29.5,9.7,0.0,15.5,0.0,0.0,1500.0,150.0,52.708333333333336,35.5,35.208333333333336,41.13888888888884,36.785714285714285,22.75,0.0
Merced,2021-10-18,22.75,50.0,,,24.0,16.5,23.0,10.0,1.1,25.5,0.0,0.0,1500.0,150.0,48.583333333333336,52.708333333333336,35.5,45.59722222222218,39.232142857142854,26.875,0.0
Merced,2021-10-19,26.875,55.0,,,24.0,14.25,22.4,6.1,0.0,10.2,0.0,0.0,1500.0,150.0,22.75,48.583333333333336,52.708333333333336,41.34722222222218,36.13095238095239,39.0,0.0
Merced,2021-10-20,39.0,53.0,,,24.0,18.0,24.1,11.9,2.5,9.4,0.0,0.0,1500.0,150.0,26.875,22.75,48.583333333333336,32.736111111111065,35.654761904761905,40.333333333333336,0.0
Merced,2021-10-21,40.333333333333336,58.0,,,24.0,21.25,27.6,14.9,0.0,12.1,0.0,0.0,1500.0,150.0,39.0,26.875,22.75,29.541666666666618,37.232142857142854,16.958333333333332,0.0
Merced,2021-10-22,16.958333333333332,44.0,,,24.0,20.35,26.1,14.6,4.2,18.9,0.0,0.0,1500.0,150.0,40.333333333333336,39.0,26.875,35.402777777777736,37.964285714285715,20.5,0.0
Merced,2021-10-23,20.5,32.0,,,24.0,16.1,20.6,11.6,0.0,10.1,0.0,0.0,1500.0,150.0,16.958333333333332,40.333333333333336,39.0,32.09722222222218,35.31547619047619,23.666666666666668,0.0
Merced,2021-10-24,23.666666666666668,34.0,,,24.0,17.7,21.0,14.4,4.5,26.6,0.0,0.0,1500.0,150.0,20.5,16.958333333333332,40.333333333333336,25.93055555555551,30.714285714285715,14.833333333333334,0.0
Merced,2021-10-25,14.833333333333334,34.0,,,24.0,16.4,19.8,13.0,42.4,34.0,0.0,0.0,1500.0,150.0,23.666666666666668,20.5,16.958333333333332,20.374999999999954,27.154761904761905,22.0,0.0
Merced,2021-10-26,22.0,35.0,,,24.0,13.45,18.0,8.9,0.0,8.0,0.0,0.0,1500.0,150.0,14.833333333333334,23.666666666666668,20.5,19.66666666666662,26.023809523809522,33.458333333333336,0.0
Merced,2021-10-27,33.458333333333336,57.0,,,24.0,16.15,21.9,10.4,0.0,12.5,0.0,0.0,1500.0,150.0,22.0,14.833333333333334,23.666666666666668,20.166666666666618,25.327380952380956,57.75,0.0
Merced,2021-10-28,57.75,76.0,,,24.0,16.85,21.6,12.1,0.0,9.8,0.0,0.0,1500.0,150.0,33.458333333333336,22.0,14.833333333333334,23.43055555555551,24.53571428571429,66.91666666666667,0.0
Merced,2021-10-29,66.91666666666667,74.0,,,24.0,17.4,22.7,12.1,0.0,8.1,0.0,0.0,1500.0,150.0,57.75,33.458333333333336,22.0,37.736111111111065,27.023809523809526,72.04166666666667,0.0
Merced,2021-10-30,72.04166666666667,109.0,,,24.0,18.1,22.8,13.4,0.0,15.2,0.0,0.0,1500.0,150.0,66.91666666666667,57.75,33.458333333333336,52.708333333333286,34.160714285714285,21.416666666666668,0.0
Merced,2021-10-31,21.416666666666668,53.0,,,24.0,15.9,20.5,11.3,0.0,16.6,0.0,0.0,1500.0,150.0,72.04166666666667,66.91666666666667,57.75,65.5694444444444,41.523809523809526,68.41666666666667,0.0
Merced,2021-11-01,68.41666666666667,100.0,,,24.0,14.65,18.7,10.6,0.0,8.3,0.0,0.0,1500.0,150.0,21.416666666666668,72.04166666666667,66.91666666666667,53.458333333333286,41.20238095238095,19.90909090909091,0.0
Merced,2021-11-02,19.90909090909091,92.0,,,22.0,17.4,21.4,13.4,3.5,6.2,0.0,0.0,1500.0,150.0,68.41666666666667,21.416666666666668,72.04166666666667,53.95833333333329,48.857142857142854,56.0,0.0
Merced,2021-11-03,56.0,93.0,,,24.0,16.35,20.6,12.1,0.0,8.1,0.0,0.0,1500.0,150.0,19.90909090909091,68.41666666666667,21.416666666666668,36.58080808080803,48.558441558441565,48.91666666666666,0.0
Merced,2021-11-04,48.91666666666666,72.0,,,24.0,16.05,20.6,11.5,0.5,17.4,0.0,0.0,1500.0,150.0,56.0,19.90909090909091,68.41666666666667,48.10858585858582,51.77867965367966,37.04166666666666,0.0
Merced,2021-11-05,37.04166666666666,55.0,,,24.0,14.1,19.3,8.9,0.0,11.6,0.0,0.0,1500.0,150.0,48.91666666666666,56.0,19.90909090909091,41.608585858585805,50.516774891774894,38.708333333333336,0.0
Merced,2021-11-06,38.708333333333336,58.0,,,24.0,14.15,19.5,8.8,0.0,12.8,0.0,0.0,1500.0,150.0,37.04166666666666,48.91666666666666,56.0,47.31944444444439,46.24891774891775,28.166666666666668,0.0
Merced,2021-11-07,28.166666666666668,49.0,,,24.0,13.95,18.3,9.6,0.0,20.2,0.0,0.0,1500.0,150.0,38.708333333333336,37.04166666666666,48.91666666666666,41.55555555555551,41.48701298701298,42.583333333333336,0.0
Merced,2021-11-08,42.583333333333336,57.0,,,24.0,11.85,17.8,5.9,0.0,12.3,0.0,0.0,1500.0,150.0,28.166666666666668,38.708333333333336,37.04166666666666,34.638888888888836,42.451298701298704,48.333333333333336,0.0
Merced,2021-11-09,48.333333333333336,72.0,,,24.0,14.85,18.6,11.1,10.0,20.0,0.0,0.0,1500.0,150.0,42.583333333333336,28.166666666666668,38.708333333333336,36.486111111111065,38.76082251082251,41.25,0.0
Merced,2021-11-10,41.25,59.0,,,24.0,14.45,19.0,9.9,0.0,14.1,0.0,0.0,1500.0,150.0,48.333333333333336,42.583333333333336,28.166666666666668,39.6944444444444,42.82142857142857,57.41666666666666,0.0
Merced,2021-11-11,57.41666666666666,71.0,,,24.0,14.05,18.5,9.6,0.0,9.5,0.0,0.0,1500.0,150.0,41.25,48.333333333333336,42.583333333333336,44.055555555555515,40.714285714285715,68.875,0.0
Merced,2021-11-12,68.875,87.0,,,24.0,13.55,19.0,8.1,0.0,7.4,0.0,0.0,1500.0,150.0,57.41666666666666,41.25,48.333333333333336,48.99999999999995,41.92857142857143,84.58333333333333,0.0
Merced,2021-11-13,84.58333333333333,108.0,,,24.0,14.05,18.2,9.9,0.0,10.2,0.0,0.0,1500.0,150.0,68.875,57.41666666666666,41.25,55.84722222222217,46.476190476190474,73.83333333333333,0.0
Merced,2021-11-14,73.83333333333333,83.0,,,24.0,13.8,19.0,8.6,0.0,5.6,0.0,0.0,1500.0,150.0,84.58333333333333,68.875,57.41666666666666,70.29166666666661,53.029761904761905,81.0,0.0
Merced,2021-11-15,81.0,95.0,,,24.0,15.05,20.4,9.7,0.0,7.4,0.0,0.0,1500.0,150.0,73.83333333333333,84.58333333333333,68.875,75.76388888888884,59.55357142857143,81.08333333333333,0.0
Merced,2021-11-16,81.08333333333333,87.0,,,24.0,14.5,18.8,10.2,0.0,13.0,0.0,0.0,1500.0,150.0,81.0,73.83333333333333,84.58333333333333,79.8055555555555,65.04166666666666,70.75,0.0
Merced,2021-11-17,70.75,85.0,,,24.0,12.6,17.0,8.2,0.0,9.2,0.0,0.0,1500.0,150.0,81.08333333333333,81.0,73.83333333333333,78.63888888888884,69.72023809523809,82.04166666666667,0.0
Merced,2021-11-18,82.04166666666667,96.0,,,24.0,12.75,17.0,8.5,0.0,7.4,0.0,0.0,1500.0,150.0,70.75,81.08333333333333,81.0,77.61111111111107,73.93452380952381,93.20833333333331,0.0
Merced,2021-11-19,93.20833333333331,108.0,,,24.0,14.55,19.5,9.6,0.2,8.9,0.0,0.0,1500.0,150.0,82.04166666666667,70.75,81.08333333333333,77.95833333333329,77.45238095238095,53.54166666666666,0.0
Merced,2021-11-20,53.54166666666666,71.0,,,24.0,13.9,17.9,9.9,0.0,12.2,0.0,0.0,1500.0,150.0,93.20833333333331,82.04166666666667,70.75,81.99999999999994,80.92857142857143,55.208333333333336,0.0
Merced,2021-11-21,55.208333333333336,74.0,,,24.0,12.05,16.9,7.2,0.0,8.9,0.0,0.0,1500.0,150.0,53.54166666666666,93.20833333333331,82.04166666666667,76.26388888888883,76.4940476190476,73.125,0.0
Merced,2021-11-22,73.125,121.0,,,24.0,12.15,17.0,7.3,0.0,4.7,0.0,0.0,1500.0,150.0,55.208333333333336,53.54166666666666,93.20833333333331,67.31944444444439,73.83333333333333,73.58333333333333,0.0
Merced,2021-11-23,73.58333333333333,106.0,,,24.0,11.6,17.0,6.2,0.0,13.3,0.0,0.0,1500.0,150.0,73.125,55.208333333333336,53.54166666666666,60.62499999999995,72.70833333333333,65.29166666666667,0.0
Merced,2021-11-24,65.29166666666667,98.0,,,24.0,9.8,15.6,4.0,0.0,14.8,0.0,0.0,1500.0,150.0,73.58333333333333,73.125,55.208333333333336,67.3055555555555,71.63690476190476,93.75,0.0
Merced,2021-11-25,93.75,132.0,,,24.0,9.8,16.9,2.7,0.0,8.4,0.0,0.0,1500.0,150.0,65.29166666666667,73.58333333333333,73.125,70.66666666666661,70.85714285714286,101.16666666666669,1.0
Merced,2021-11-26,101.16666666666669,159.0,,,24.0,10.4,16.0,4.8,0.0,8.7,0.0,0.0,1500.0,150.0,93.75,65.29166666666667,73.58333333333333,77.54166666666661,72.52976190476191,77.04166666666667,0.0
Merced,2021-11-27,77.04166666666667,129.0,,,24.0,10.6,17.2,4.0,0.0,7.9,0.0,0.0,1500.0,150.0,101.16666666666669,93.75,65.29166666666667,86.73611111111107,73.66666666666666,75.875,0.0
Merced,2021-11-28,75.875,128.0,,,24.0,10.9,18.4,3.4,0.0,10.2,0.0,0.0,1500.0,150.0,77.04166666666667,101.16666666666669,93.75,90.65277777777773,77.02380952380953,78.83333333333333,0.0
Merced,2021-11-29,78.83333333333333,120.0,,,24.0,10.95,18.0,3.9,0.0,8.6,0.0,0.0,1500.0,150.0,75.875,77.04166666666667,101.16666666666669,84.6944444444444,79.97619047619048,71.5,0.0
Merced,2021-11-30,71.5,85.0,,,24.0,11.65,17.5,5.8,0.0,8.5,0.0,0.0,1500.0,150.0,78.83333333333333,75.875,77.04166666666667,77.24999999999996,80.79166666666667,83.83333333333333,0.0
Merced,2021-12-01,83.83333333333333,120.0,,,24.0,12.4,18.5,6.3,0.0,9.0,0.0,0.0,1500.0,150.0,71.5,78.83333333333333,75.875,75.40277777777773,80.49404761904762,94.08333333333331,0.0
Merced,2021-12-02,94.08333333333331,135.0,,,24.0,10.45,17.1,3.8,0.0,7.0,0.0,0.0,1500.0,150.0,83.83333333333333,71.5,78.83333333333333,78.0555555555555,83.14285714285714,97.33333333333331,0.0
Merced,2021-12-03,97.33333333333331,122.0,,,24.0,11.4,16.1,6.7,0.0,8.2,0.0,0.0,1500.0,150.0,94.08333333333331,83.83333333333333,71.5,83.13888888888884,83.19047619047619,72.08333333333333,0.0
Merced,2021-12-04,72.08333333333333,104.0,,,24.0,10.85,14.8,6.9,0.0,9.7,0.0,0.0,1500.0,150.0,97.33333333333331,94.08333333333331,83.83333333333333,91.74999999999994,82.64285714285712,59.29166666666666,0.0
Merced,2021-12-05,59.29166666666666,75.0,,,24.0,10.6,14.4,6.8,0.0,8.9,0.0,0.0,1500.0,150.0,72.08333333333333,97.33333333333331,94.08333333333331,87.83333333333327,81.93452380952381,60.75,0.0
Merced,2021-12-06,60.75,70.0,,,24.0,8.9,13.9,3.9,0.0,8.7,0.0,0.0,1500.0,150.0,59.29166666666666,72.08333333333333,97.33333333333331,76.23611111111106,79.56547619047618,89.625,0.0
