county,date,aqi_mean,aqi_max,pm25_mean,pm25_max,observation_count,temperature_2m_mean,temperature_2m_max,temperature_2m_min,precipitation_sum,wind_speed_10m_max,fire_event_count_radius,smoke_present,min_fire_distance_km,fire_radius_km
Tulare,2022-08-29,55.25,75.0,,,24.0,29.1,34.3,23.9,0.0,9.9,0.0,0.0,1085.7739590649514,150.0
Tulare,2022-08-30,69.16666666666667,92.0,,,24.0,30.9,36.7,25.1,0.0,8.7,0.0,0.0,1038.363292619822,150.0
Tulare,2022-08-31,66.625,79.0,,,24.0,32.55,37.6,27.5,0.0,7.9,0.0,0.0,192.32234094003937,150.0
Tulare,2022-09-01,72.75,90.0,,,24.0,34.15,40.0,28.3,0.0,13.1,0.0,0.0,892.6820819849859,150.0
Tulare,2022-09-02,24.652173913043477,129.0,,,23.0,33.65,39.1,28.2,0.0,12.2,0.0,0.0,1291.8904572680017,150.0
Tulare,2022-09-03,69.79166666666667,93.0,,,24.0,33.1,37.9,28.3,0.0,10.1,0.0,0.0,1274.869167823315,150.0
Tulare,2022-09-04,62.75,72.0,,,24.0,33.55,38.3,28.8,0.0,11.6,0.0,0.0,1071.5917430967618,150.0
Tulare,2022-09-05,68.5,75.0,,,24.0,34.099999999999994,39.8,28.4,0.0,12.9,0.0,0.0,286.3290370889452,150.0
Tulare,2022-09-06,55.5,77.0,,,24.0,35.1,41.5,28.7,0.0,11.6,0.0,0.0,353.2481793084902,150.0
Tulare,2022-09-07,61.083333333333336,84.0,,,24.0,35.1,39.7,30.5,0.0,12.3,0.0,0.0,643.5981277225261,150.0
Tulare,2022-09-08,66.70833333333333,91.0,,,24.0,33.7,37.4,30.0,0.0,9.4,0.0,0.0,1477.1643318783222,150.0
Tulare,2022-09-09,64.20833333333333,85.0,,,24.0,33.0,37.5,28.5,0.0,10.2,0.0,0.0,1500.0,150.0
Tulare,2022-09-10,64.58333333333333,80.0,,,24.0,31.1,35.6,26.6,0.0,12.5,0.0,0.0,1296.6158868147909,150.0
Tulare,2022-09-11,63.916666666666664,85.0,,,24.0,26.65,30.1,23.2,0.1,10.0,0.0,0.0,1245.5536327829184,150.0
Tulare,2022-09-12,67.83333333333333,74.0,,,24.0,26.55,29.8,23.3,0.7,9.2,0.0,0.0,1500.0,150.0
Tulare,2022-09-13,66.25,74.0,,,24.0,25.35,28.6,22.1,0.0,8.6,0.0,0.0,1500.0,150.0
Tulare,2022-09-14,55.666666666666664,70.0,,,24.0,22.299999999999997,27.4,17.2,0.0,8.4,0.0,0.0,1500.0,150.0
Tulare,2022-09-15,62.0,72.0,,,24.0,20.0,24.4,15.6,0.0,7.6,0.0,0.0,1500.0,150.0
Tulare,2022-09-16,69.75,86.0,,,24.0,20.95,25.7,16.2,0.0,9.0,0.0,0.0,1500.0,150.0
Tulare,2022-09-17,70.29166666666667,81.0,,,24.0,21.7,26.4,17.0,0.0,8.7,0.0,0.0,1500.0,150.0
Tulare,2022-09-18,58.625,69.0,,,24.0,20.2,25.2,15.2,0.0,9.2,0.0,0.0,1500.0,150.0
Tulare,2022-09-19,52.833333333333336,62.0,,,24.0,20.15,24.6,15.7,0.0,9.1,0.0,0.0,1500.0,150.0
Tulare,2022-09-20,46.583333333333336,57.0,,,24.0,19.8,23.3,16.3,0.0,8.4,0.0,0.0,1500.0,150.0
Tulare,2022-09-21,53.416666666666664,62.0,,,24.0,19.299999999999997,23.9,14.7,0.0,9.5,0.0,0.0,1500.0,150.0
Tulare,2022-09-22,58.041666666666664,70.0,,,24.0,20.15,25.1,15.2,0.0,8.6,0.0,0.0,1115.5618652482665,150.0
Tulare,2022-09-23,59.791666666666664,67.0,,,24.0,23.75,29.5,18.0,0.0,8.0,0.0,0.0,1500.0,150.0
Tulare,2022-09-24,61.708333333333336,74.0,,,24.0,26.25,31.5,21.0,0.0,7.2,0.0,0.0,1500.0,150.0
Tulare,2022-09-25,57.333333333333336,65.0,,,24.0,27.85,33.0,22.7,0.0,7.2,0.0,0.0,1500.0,150.0
Tulare,2022-09-26,58.375,66.0,,,24.0,29.65,34.3,25.0,0.0,8.0,0.0,0.0,1500.0,150.0
Tulare,2022-09-27,64.95833333333333,74.0,,,24.0,29.45,33.3,25.6,0.0,7.9,0.0,0.0,1500.0,150.0
Tulare,2022-09-28,70.625,78.0,,,24.0,28.8,33.5,24.1,0.0,7.3,0.0,0.0,1500.0,150.0
Tulare,2022-09-29,65.70833333333333,72.0,,,24.0,26.65,31.9,21.4,0.0,7.9,0.0,0.0,1896.7280264751168,150.0
Tulare,2022-09-30,65.29166666666667,77.0,,,24.0,24.4,28.9,19.9,0.0,6.6,0.0,0.0,1500.0,150.0
Tulare,2022-10-01,60.291666666666664,65.0,,,24.0,24.35,28.9,19.8,0.0,6.7,0.0,0.0,1500.0,150.0
Tulare,2022-10-02,56.333333333333336,64.0,,,24.0,23.8,28.1,19.5,0.0,7.9,0.0,0.0,1711.565389207716,150.0
Tulare,2022-10-03,56.166666666666664,65.0,,,24.0,23.4,27.8,19.0,0.0,8.3,0.0,0.0,1500.0,150.0
Tulare,2022-10-04,62.625,72.0,,,24.0,25.200000000000003,30.1,20.3,0.0,6.2,0.0,0.0,1500.0,150.0
Tulare,2022-10-05,66.41666666666667,71.0,,,24.0,25.95,30.5,21.4,0.0,8.3,0.0,0.0,1500.0,150.0
Tulare,2022-10-06,66.54166666666667,80.0,,,24.0,27.25,31.1,23.4,0.0,9.1,0.0,0.0,1500.0,150.0
Tulare,2022-10-07,71.66666666666667,108.0,,,24.0,27.0,31.0,23.0,0.0,8.4,0.0,0.0,1500.0,150.0
Tulare,2022-10-08,62.416666666666664,76.0,,,24.0,27.0,31.3,22.7,0.0,8.0,0.0,0.0,1500.0,150.0
Tulare,2022-10-09,62.791666666666664,80.0,,,24.0,26.25,30.7,21.8,0.0,8.9,0.0,0.0,1093.1684142493611,150.0
Tulare,2022-10-10,65.16666666666667,88.0,,,24.0,26.15,30.1,22.2,0.0,11.6,0.0,0.0,1500.0,150.0
Tulare,2022-10-11,66.16666666666667,85.0,,,24.0,25.4,28.9,21.9,0.0,12.1,0.0,0.0,1500.0,150.0
Tulare,2022-10-12,59.541666666666664,66.0,,,24.0,25.049999999999997,28.7,21.4,0.0,8.3,0.0,0.0,1500.0,150.0
Tulare,2022-10-13,71.41666666666667,113.0,,,24.0,24.85,28.8,20.9,0.0,10.5,0.0,0.0,1500.0,150.0
Tulare,2022-10-14,68.16666666666667,96.0,,,24.0,24.65,29.0,20.3,0.0,10.7,0.0,0.0,1500.0,150.0
Tulare,2022-10-15,69.53333333333333,99.0,,,15.0,24.0,28.1,19.9,0.0,10.8,0.0,0.0,1500.0,150.0
Tulare,2022-10-17,-458.5,82.0,,,2.0,21.5,26.4,16.6,0.0,7.3,0.0,0.0,1500.0,150.0
Tulare,2022-10-18,67.29166666666667,77.0,,,24.0,23.2,27.7,18.7,0.0,9.6,0.0,0.0,1500.0,150.0
Tulare,2022-10-19,64.79166666666667,76.0,,,24.0,23.700000000000003,28.3,19.1,0.0,9.3,0.0,0.0,1500.0,150.0
Tulare,2022-10-20,59.583333333333336,73.0,,,24.0,24.0,28.4,19.6,0.0,8.0,0.0,0.0,1500.0,150.0
Tulare,2022-10-21,50.125,63.0,,,24.0,23.05,26.8,19.3,0.0,7.9,0.0,0.0,1500.0,150.0
Tulare,2022-10-22,57.375,63.0,,,24.0,20.3,25.5,15.1,2.6,8.6,0.0,0.0,1500.0,150.0
Tulare,2022-10-23,52.0,56.0,,,24.0,11.5,14.7,8.3,4.8,9.3,0.0,0.0,1500.0,150.0
Tulare,2022-10-24,53.291666666666664,62.0,,,24.0,14.05,17.7,10.4,0.0,6.2,0.0,0.0,1500.0,150.0
Tulare,2022-10-25,52.958333333333336,59.0,,,24.0,15.45,19.7,11.2,0.0,6.1,0.0,0.0,1500.0,150.0
Tulare,2022-10-26,55.791666666666664,63.0,,,24.0,14.7,18.1,11.3,0.0,9.2,0.0,0.0,1500.0,150.0
Tulare,2022-10-27,58.5,69.0,,,24.0,14.85,19.7,10.0,0.0,6.8,0.0,0.0,1500.0,150.0
Tulare,2022-10-28,54.666666666666664,66.0,,,24.0,17.35,20.9,13.8,0.0,5.0,0.0,0.0,1500.0,150.0
Tulare,2022-10-29,52.125,64.0,,,24.0,15.85,19.7,12.0,0.0,9.4,0.0,0.0,1500.0,150.0
Tulare,2022-10-30,63.708333333333336,77.0,,,24.0,16.2,21.0,11.4,0.0,6.0,0.0,0.0,1500.0,150.0
Tulare,2022-10-31,62.958333333333336,76.0,,,24.0,18.8,23.0,14.6,0.0,3.8,0.0,0.0,1500.0,150.0
Tulare,2022-11-01,63.291666666666664,80.0,,,24.0,18.05,20.8,15.3,0.0,8.1,0.0,0.0,1500.0,150.0
Tulare,2022-11-02,59.458333333333336,98.0,,,24.0,11.25,15.1,7.4,7.6,10.0,0.0,0.0,1500.0,150.0
Tulare,2022-11-03,55.916666666666664,78.0,,,24.0,6.8,10.0,3.6,1.8,7.4,0.0,0.0,1500.0,150.0
Tulare,2022-11-04,57.041666666666664,64.0,,,24.0,8.6,11.9,5.3,0.0,7.9,0.0,0.0,1500.0,150.0
Tulare,2022-11-05,61.791666666666664,68.0,,,24.0,11.4,14.9,7.9,0.0,6.9,0.0,0.0,1500.0,150.0
Tulare,2022-11-06,64.625,72.0,,,24.0,12.95,16.0,9.9,0.0,4.5,0.0,0.0,1500.0,150.0
Tulare,2022-11-07,40.75,54.0,,,24.0,12.7,15.0,10.4,19.6,11.4,0.0,0.0,1500.0,150.0
Tulare,2022-11-08,38.125,49.0,,,24.0,10.3,13.0,7.6,19.8,19.4,0.0,0.0,1500.0,150.0
Tulare,2022-11-09,44.833333333333336,59.0,,,24.0,7.05,9.5,4.6,8.1,14.8,0.0,0.0,1500.0,150.0
Tulare,2022-11-10,43.625,58.0,,,24.0,7.25,11.1,3.4,0.8,5.2,0.0,0.0,1500.0,150.0
Tulare,2022-11-11,57.208333333333336,66.0,,,24.0,9.65,14.0,5.3,0.0,3.8,0.0,0.0,1500.0,150.0
